,x,y,yaw,yawrate
0,0.0,0.0,0.0,0.0
1,1.310831106027386e-07,0.09609609609593515,0.00023446870293717143,0.01953905857809762
2,1.0486648848030928e-06,0.19219219218704248,0.0009378748117486857,0.05861717573429286
3,3.5392439859352554e-06,0.2882882882491829,0.0021102183264345427,0.09769529289048809
4,8.389319076016311e-06,0.3843843842195946,0.003751499246994743,0.13677341004668336
5,1.6385388813111996e-05,0.480480479977582,0.005861717573429286,0.17585152720287855
6,2.831395184633172e-05,0.5765765753252043,0.00844087330573817,0.21492964435907375
7,4.496150680766241e-05,0.6726726699679643,0.0114889664439214,0.25400776151526905
8,6.711455229985118e-05,0.7687687634954966,0.015005996987978972,0.29308587867146435
9,9.555958687954617e-05,0.8648648553622574,0.018991964937910888,0.33216399582765965
10,0.00013108310903490566,0.9609609448682117,0.023446870293717142,0.37124211298385457
11,0.00017447161715688556,1.057057031139524,0.02837071305539774,0.41032023014004987
12,0.0002265116095034127,1.153153113109244,0.03376349322295268,0.44939834729624517
13,0.0002879895841556587,1.2492491894979993,0.03962521079638197,0.4884764644524405
14,0.00035969203896561665,1.3453452587946804,0.0459558657756856,0.5275545816086358
15,0.00044240547149419903,1.4414413192371325,0.05275545816086356,0.5666326987648299
16,0.0005369163789390585,1.5375373687928406,0.06002398795191589,0.6057108159210275
17,0.0006440112580513476,1.633633405139623,0.06776145514884255,0.6447889330772217
18,0.0007644766050406222,1.7297294256463163,0.07596785975164355,0.683867050233417
19,0.0008990989154671029,1.825825427353465,0.08464320176031888,0.7229451673896106
20,0.0010486646841205009,1.9219214069540127,0.09378748117486857,0.7620232845458076
21,0.0012139604048846187,2.018017360773988,0.10340069799529257,0.8011014017020001
22,0.0013957725705869366,2.1141132847531945,0.11348285222159096,0.8401795188581994
23,0.0015948876728323902,2.2102091744259003,0.12403394385376365,0.8792576360143907
24,0.001812092201820566,2.306305024901529,0.13505397289181073,0.91833575317059
25,0.0020481726461454887,2.4024008308453433,0.14654293933573212,0.9574138703267824
26,0.00230391549257725,2.4984965864591393,0.15850084318552787,0.9964919874829794
27,0.002580107225824667,2.5945922854619354,0.170927684441198,1.0355701046391765
28,0.0028775343282781856,2.690687921070659,0.1838234631027424,1.0746482217953666
29,0.003196983279732231,2.7867834859808385,0.19718817917016113,1.1137263389515613
30,0.0035392405570862247,2.8828789723472927,0.21102183264345423,1.1528044561077584
31,0.003905092634023479,2.978974371764821,0.22532442352262172,1.1918825732639577
32,0.004295325980667169,3.075069675248891,0.24009595180766355,1.2309606904201524
33,0.004710727063212596,3.171164873216334,0.25533641749857966,1.2700388075763425
34,0.005152082343534967,3.2672599554660287,0.2710458205953702,1.3091169247325443
35,0.0056201782787718545,3.3633549111596004,0.287224161098035,1.3481950418887343
36,0.0061158013208796255,3.459449728802101,0.3038714390065742,1.3872731590449336
37,0.006639737916162955,3.5555443962227127,0.3209876543209877,1.4263512762011237
38,0.00719277450477673,3.6516389005554326,0.3385728070412755,1.4654293933573186
39,0.00777569752019945,3.747733228219764,0.3566268971674377,1.5045075105135133
40,0.008389293388677421,3.8438273649014096,0.3751499246994743,1.5435856276697173
41,0.009034348528638972,3.9399212955329745,0.39414188963738517,1.5826637448259073
42,0.009711649350077707,4.0360150042746366,0.4136027919811703,1.6217418619820927
43,0.010421982253904335,4.132108474494864,0.43353263173082995,1.660819979138306
44,0.011166133631265956,4.228201688751097,0.45393140888636385,1.6998980962944914
45,0.011944889862832236,4.324294628770449,0.4747991234477722,1.7389762134506954
46,0.012759037318047553,4.4203872754303895,0.4961357754150546,1.778054330606867
47,0.013609362354348484,4.516479608739461,0.5179413647882117,1.8171324477630941
48,0.014496651316345545,4.612571607817954,0.5402158915672429,1.8562105649192657
49,0.015421690534968778,4.708663250878621,0.5629593557521485,1.895288682075465
50,0.016385266326576102,4.8047545152073665,0.5861717573429285,1.9343667992316644
51,0.017388164992023728,4.9008453771439475,0.6098530963395827,1.9734449163878545
52,0.018431172815697925,4.996935812062673,0.6340033727421115,2.0125230335440634
53,0.019515076064507215,5.093025794353109,0.6586225865505144,2.051601150700244
54,0.02064066098683432,5.189115297400775,0.683710737764792,2.090679267856462
55,0.02180871381144702,5.285204293567855,0.7092678263849436,2.1297573850126335
56,0.02302002074636706,5.381292754173887,0.7352938524109696,2.168835502168833
57,0.02427536797769658,5.477380649476484,0.76178881584287,2.207913619325032
58,0.025575541668400835,5.573467948652032,0.7887527166806445,2.246991736481213
59,0.026921327957046947,5.669554619776407,0.8161855549242937,2.286069853637431
60,0.028313512956497394,5.765640629805662,0.8440873305738169,2.3251479707936027
61,0.029752882752557882,5.861725944556772,0.872458043629215,2.364226087949839
62,0.031240223402578395,5.957810528688314,0.9012976940904869,2.403304205105992
63,0.032776320934007126,6.0538943456812,0.9306062819576334,2.4423823222622096
64,0.03436196134289594,6.149977357819387,0.9603838072306542,2.4814604394184
65,0.03599793059235701,6.246059526170597,0.990630269909549,2.5205385565745715
66,0.037685014610969805,6.342140810567028,1.0213456699943186,2.559616673730799
67,0.039423999291137206,6.4382211695860905,1.0525300074849624,2.5986947908869795
68,0.041215670487390665,6.534300560531114,1.0841832823814808,2.6377729080431975
69,0.04306081401464295,6.630378939412086,1.116305494683873,2.6768510251993596
70,0.04496021564638815,6.726456260926371,1.14889664439214,2.7159291423555776
71,0.04691466111284788,6.822532478439445,1.181956731506281,2.7550072595117583
72,0.0489249360990632,6.918607543965631,1.2154857560262968,2.7940853766679763
73,0.05099182624293077,7.01468140814883,1.2494837179521865,2.833163493824139
74,0.05311611713318363,7.110754020243252,1.2839506172839508,2.8722416109803564
75,0.0552985943073147,7.2068253280941805,1.3188864540215892,2.9113197281365375
76,0.057540043249442556,7.302895278118683,1.354291228165102,2.950397845292737
77,0.05984124938811921,7.39896381528639,1.3901649397144893,2.989475962448936
78,0.06220299809407827,7.495030883100219,1.4265075886697507,3.028554079605117
79,0.06462607467792339,7.591096423577146,1.463319175030887,3.067632196761353
80,0.06711126438775583,7.687160377228955,1.5005996987978971,3.1067103139175156
81,0.06965935240674041,7.783222683043,1.5383491599707815,3.1457884310736963
82,0.07227112385060921,7.8792832784629585,1.5765675585495407,3.184866548229933
83,0.07494736376510205,7.975342099369621,1.6152548945341738,3.223944665386095
84,0.07768885712334328,8.071399080061648,1.6544111679246811,3.263022782542276
85,0.08049638882315344,8.167454153236342,1.6940363787210635,3.302100899698531
86,0.08337074368429595,8.263507249970441,1.7341305269233198,3.341179016854693
87,0.08631270644565701,8.359558299700897,1.7746936125314505,3.3802571340108925
88,0.08932306176235912,8.455607230205663,1.8157256355454554,3.4193352511670736
89,0.09240259420280587,8.551653967584492,1.8572265959653345,3.4584133683232543
90,0.09555208824565917,8.647698436239738,1.8991964937910888,3.497491485479528
91,0.09877232827674583,8.743740558857148,1.9416353290227166,3.536569602635653
92,0.10206409858589532,8.839780256386685,1.9845431016602184,3.575647719791815
93,0.10542818336370588,8.935817448023347,2.0279198117035953,3.61472583694807
94,0.10886536669823826,9.031852051187961,2.071765459152847,3.6538039541043066
95,0.11237643257163828,9.127883981508052,2.116080044007972,3.6928820712604318
96,0.11596216485668494,9.223913152798628,2.1608635662689717,3.731960188416631
97,0.11962334731326556,9.31993947704307,2.2061160259358457,3.7710383055728305
98,0.12336076358477445,9.415962864373924,2.251837423008594,3.81011642272903
99,0.127175197194438,9.511983223053798,2.2980277574872177,3.8491945398853034
100,0.13106743154156114,9.6080004594562,2.344687029371714,3.8882726570413544
101,0.1350382498976988,9.704014478046409,2.391815238662086,3.9273507741976648
102,0.1390884354027475,9.80002518136234,2.439412385358331,3.966428891353753
103,0.14321877106095954,9.896032469995445,2.487478469460452,4.005507008510101
104,0.1474300397368766,9.992036242571576,2.536013490968446,4.044585125666152
105,0.15172302415118433,10.088036395731908,2.5850174498823146,4.0836632428223885
106,0.15609850687648433,10.184032824113821,2.6344903462020577,4.122741359978588
107,0.16055727033298559,10.280025420331832,2.684432179927675,4.161819477134787
108,0.1651000967841128,10.376014074958503,2.734842951059168,4.20089759429106
109,0.16972776833203068,10.471998676505386,2.7857226595965336,4.239975711447149
110,0.1744410669130853,10.567979111403952,2.8370713055397743,4.279053828603385
111,0.1792407742931596,10.663955263986542,2.888888888888889,4.318131945759547
112,0.1841276720629436,10.759927016467337,2.9411754096438782,4.357210062915784
113,0.18910254163311788,10.855894248923315,2.993930867804742,4.396288180071983
114,0.19416616422944977,10.95185683927525,3.04715526337148,4.435366297228145
115,0.1993193208878019,11.04781466326867,3.1008485963440915,4.474444414384308
116,0.20456279244905207,11.143767594454891,3.155010866722578,4.513522531540544
117,0.20989735955392233,11.23971550417202,3.20964207450694,4.552600648696818
118,0.21532380263771936,11.335658261525966,3.2647422196971747,4.591678765852906
119,0.22084290192498265,11.431595733371493,3.320311302293285,4.630756883009179
120,0.22645543742404184,11.527527784293271,3.3763493222952676,4.6698350001652305
121,0.2321621889214798,11.623454276586905,3.4328562797031257,4.708913117321504
122,0.23796393597650436,11.719375070240051,3.48983217451686,4.747991234477851
123,0.243861457915224,11.815290022913471,3.5472770067364667,4.787069351633903
124,0.24985553382483044,11.911198989922141,3.6051907763619475,4.826147468790065
125,0.255946942547684,12.007101824216381,3.6635734833933027,4.8652255859462645
126,0.2621364626753031,12.102998376362953,3.7224251278305336,4.904303703102575
127,0.2684248725422577,12.198888494526216,3.781745709673638,4.9433818202587005
128,0.2748129502199621,12.294772024449296,3.841535228922617,4.9824599374149
129,0.2813014735103725,12.390648809435234,3.9017936855774695,5.021538054571062
130,0.28789121993958183,12.48651869032819,3.962521079638196,5.060616171727224
131,0.29458296675131757,12.582381505494634,4.0237174111047995,5.099694288883609
132,0.3013774909003346,12.678237090804574,4.085382679977275,5.138772406039586
133,0.30827556904571124,12.77408527961278,4.147516886255626,5.177850523195933
134,0.3152779775440384,12.869925902740054,4.21012002993985,5.216928640351985
135,0.32238549244250864,12.965758788454488,4.27319211102995,5.256006757508332
136,0.3295988894718989,13.061583762452734,4.336733129525923,5.295084874664457
137,0.33691894403945055,13.157400647841353,4.40074308542777,5.334162991820583
138,0.34434643122164343,13.253209265118098,4.465221978735492,5.373241108976856
139,0.3518821257568622,13.349009432153277,4.530169809449089,5.4123192261330555
140,0.35952680203795806,13.444800964171106,4.59558657756856,5.451397343289255
141,0.3672812341047008,13.540583673731103,4.661472283093905,5.4904754604453805
142,0.3751461956361243,13.63635737070947,4.727826926025124,5.529553577601654
143,0.3831224599427617,13.732121862280541,4.794650506362218,5.568631694757779
144,0.3912107999587705,13.827876952898215,4.861943024105187,5.607709811914126
145,0.39941198823394747,13.923622444277402,4.929704479254029,5.646787929070178
146,0.4077267969256331,14.019358135375546,4.997934871808746,5.685866046226377
147,0.4161559977905019,14.115083822374102,5.066634201769337,5.724944163382577
148,0.42470036217624213,14.21079929866009,5.135802469135803,5.76402228053885
149,0.4333606610131208,14.306504354807656,5.205439673908143,5.803100397694975
150,0.44213766480543304,14.402198778559622,5.275545816086357,5.842178514851175
151,0.45103214362284055,14.497882354809114,5.346120895670445,5.881256632007374
152,0.46004486709158965,14.5935548655812,5.417164912660408,5.920334749163573
153,0.4691766043856163,14.689216090014515,5.488677867056245,5.959412866319698
154,0.478428124217532,14.784865804342967,5.560659758857957,5.998490983476046
155,0.48780019482949266,14.880503781877426,5.633110588065543,6.0375691006321714
156,0.49729358398394896,14.976129792987477,5.706030354679003,6.076647217788296
157,0.5069090589542771,15.071743605083158,5.779419058698338,6.11572533494457
158,0.5166473865152899,15.16734498259679,5.853276700123548,6.154803452100843
159,0.5265093329336261,15.262933686964722,5.927603278954631,6.193881569256969
160,0.5364956639580197,15.358509476609266,6.0023987951915885,6.232959686413094
161,0.5466071448094474,15.454072106920504,6.07766324883442,6.272037803569293
162,0.5568445401711499,15.549621330238228,6.153396639883126,6.311115920725492
163,0.5672086141785343,15.645156895833878,6.229598968337708,6.35019403788184
164,0.5777001304089497,15.740678549892491,6.306270234198163,6.389272155037891
165,0.5883198518713372,15.836186035494716,6.383410437464492,6.42835027219409
166,0.5990685409957557,15.931679092598852,6.461019578136695,6.46742838935029
167,0.6099469596227831,16.027157458022902,6.539097656214774,6.506506506506564
168,0.6209558689927843,16.12262086542668,6.6176446716987245,6.545584623662541
169,0.6320960297350595,16.218069045293937,6.696660624588553,6.584662740819036
170,0.643368201856858,16.31350172491454,6.776145514884254,6.623740857975087
171,0.654773144732266,16.40891862836668,6.8560993425858285,6.662818975131213
172,0.666311617090963,16.504319476499095,6.936522107693279,6.7018970922875605
173,0.6779843770068504,16.599703986913365,7.017413810206602,6.740975209443538
174,0.689792181886546,16.69507187394622,7.098774450125802,6.780053326600033
175,0.7017357884577481,16.790422848651893,7.180604027450876,6.8191314437561585
176,0.7138159527574657,16.885756618784516,7.262902542181822,6.858209560912136
177,0.7260334301201212,16.98107288878054,7.345669994318644,6.897287678068557
178,0.7383889751655097,17.076371359741227,7.428906383861338,6.93636579522446
179,0.7508833417866346,17.171651729415156,7.512611710809908,6.975443912380881
180,0.7635172831373992,17.266913692180754,7.596785975164355,7.014522029537229
181,0.7762915516201656,17.362156939028928,7.681429176924672,7.053600146693058
182,0.7892068988731835,17.457381157545672,7.7665413160908665,7.092678263849554
183,0.8022640757578688,17.552586031894776,7.8521223926629355,7.1317563810057525
184,0.815463832345959,17.647771242800538,7.938172406640874,7.170834498161508
185,0.8288069179065194,17.742936467530562,8.024691358024691,7.209912615318151
186,0.8422940808928137,17.838081379878506,8.111679246814381,7.2489907324741285
187,0.8559260689290397,17.93320565014705,8.199136073009946,7.2880688496304025
188,0.8697036287969173,18.02830894513071,8.287061836611388,7.327146966786824
189,0.8836275064221407,18.12339092809888,8.3754565376187,7.366225083942653
190,0.8976984468606874,18.218451258778774,8.464320176031888,7.405303201099074
191,0.911917194284985,18.313489593338524,8.553652751850949,7.444381318255052
192,0.9262844919699369,18.408505584370282,8.643454265075887,7.483459435411473
193,0.9408010822788032,18.503498880873384,8.7337247157067,7.522537552567746
194,0.9554677066489342,18.598469128237536,8.824464103743383,7.561615669723576
195,0.9702851055773706,18.693415968226123,8.915672429185943,7.600693786879997
196,0.9852540186062847,18.788339038959492,9.007349692034376,7.639771904036122
197,1.0003751843082864,18.883237974898332,9.099495892288685,7.678850021192396
198,1.0156493402715747,18.978112406827126,9.19211102994887,7.717928138348817
199,1.0310772230849505,19.072961961837596,9.285195105014925,7.757006255504498
200,1.0466595683226776,19.167786263312298,9.378748117486856,7.7960843726609195
201,1.0623971105291923,19.26258493090816,9.472770067364662,7.835162489817193
202,1.0782905832036735,19.357357580540196,9.567260954648344,7.8742406069734665
203,1.0943407187844516,19.452103824365192,9.662220779337897,7.913318724129444
204,1.1105482486332798,19.54682327076546,9.757649541433324,7.9523968412855695
205,1.1269139030194475,19.641515524332785,9.85354724093463,7.991474958442138
206,1.1434384111037437,19.736180185852184,9.949913877841809,8.030553075598265
207,1.1601225009222704,19.830816852285963,10.046749452154858,8.069631192754093
208,1.1769668993701043,19.925425116757744,10.144053963873784,8.108709309910514
209,1.1939723321848057,20.0200045685365,10.241827412998584,8.14778742706664
210,1.2111395239297726,20.114554793020808,10.340069799529259,8.186865544222913
211,1.2284691979774418,20.20907537172297,10.43878112346581,8.225943661379334
212,1.2459620764923376,20.30356588225338,10.53796138480823,8.265021778535017
213,1.2636188804139665,20.398025898304898,10.637610583556532,8.304099895691733
214,1.2814403294395504,20.49245498963722,10.7377287197107,8.343178012847416
215,1.2994271420066152,20.58685272206144,10.838315793270748,8.382256130003984
216,1.3175800352754063,20.681218657424594,10.939371804236671,8.421334247160258
217,1.3358997251111706,20.77555235359433,11.040896752608464,8.460412364316086
218,1.354386926066258,20.869853364443617,11.142890638386135,8.499490481472508
219,1.3730423513620802,20.96412123983554,11.245353461569678,8.538568598628634
220,1.3918667128709044,21.0583555256082,11.348285222159097,8.577646715784907
221,1.4108607210974933,21.15255576355962,11.45168592015439,8.616724832941033
222,1.4300250851605811,21.24672149143281,11.555555555555555,8.655802950097158
223,1.449360512774193,21.34085224290089,11.659894128362598,8.69488106725358
224,1.4688677102288001,21.43494754755218,11.764701638575513,8.733959184409557
225,1.4885473823723248,21.529006930875607,11.869978086194303,8.77303730156583
226,1.5084002325909676,21.62302991424595,11.975723471218968,8.812115418722103
227,1.5284269627898894,21.717016014909305,12.081937793649503,8.851193535877933
228,1.5486282733737258,21.810964745968626,12.18862105348592,8.89027165303465
229,1.569004863226929,21.904875616369285,12.295773250728208,8.929349770190775
230,1.589557429693966,21.998748130884785,12.403394385376366,8.968427887346456
231,1.6102866685593407,22.092581790102546,12.511484457430404,9.007506004503174
232,1.6311932740274515,22.18637609040976,12.620043466890312,9.046584121659004
233,1.6522779387022926,22.280130523979313,12.729071413756099,9.085662238815573
234,1.673541353566985,22.37384457875591,12.83856829802776,9.124740355971698
235,1.694984207963146,22.46751773844212,12.94853411970529,9.163818473127527
236,1.7166071895700927,22.561149482484677,13.058968878788699,9.202896590284096
237,1.7384109843838738,22.65473928606077,13.16987257527798,9.241974707440074
238,1.76039627669615,22.7482866200645,13.28124520917314,9.281052824596644
239,1.7825637490728914,22.84179095109334,13.39308678047417,9.320130941752472
240,1.8049140823329177,22.935251741434794,13.50539728918107,9.35920905890845
241,1.8274479555262713,23.028668449053114,13.618176735293854,9.398287176065315
242,1.850166045912417,23.12204052757609,13.731425118812503,9.4373652932207
243,1.873069028938284,23.21536742628199,13.845142439737035,9.476443410377714
244,1.8961575782161304,23.308648590086573,13.95932869806744,9.515521527533691
245,1.9194323655012355,23.401883459530197,14.073983893803714,9.554599644689521
246,1.9428940606694463,23.495071470765073,14.189108026945867,9.59367776184609
247,1.9665433316945258,23.5882120555426,14.304701097493892,9.632755879002067
248,1.9903808446253481,23.68130464120077,14.42076310544779,9.671833996158194
249,2.0144072635629278,23.774348650651778,14.537294050807565,9.710912113314615
250,2.038623250637262,23.867343502369643,14.65429393357321,9.749990230470443
251,2.0630294659840205,23.960288610378004,14.771762753744737,9.789068347627161
252,2.087626567721057,24.053183384237993,14.889700511322134,9.828146464783138
253,2.1124152119247444,24.146027229036246,15.008107206305404,9.867224581939116
254,2.1373960526061566,24.238819545373044,15.126982838694552,9.906302699095685
255,2.1625697416870486,24.33155972935048,15.246327408489568,9.945380816251367
256,2.187936928975707,24.42424717256089,15.366140915690467,9.984458933408233
257,2.2134982621425876,24.51688126207528,15.48642336029724,10.023537050564357
258,2.239254386695806,24.60946138043193,15.607174742309878,10.06261516771989
259,2.2652059459564504,24.701986905625116,15.728395061728396,10.10169328487646
260,2.291353581033717,24.794457211093935,15.850084318552785,10.140771402032437
261,2.3176979307998833,24.886871665711297,15.972242512783055,10.179849519189155
262,2.344239631865092,24.979229633772984,16.094869644419198,10.21892763634528
263,2.3709793185519774,25.071530474986886,16.217965713461208,10.258005753500813
264,2.3979176228701196,25.16377354446235,16.3415307199091,10.29708387065753
265,2.425055174490305,25.25595819269966,16.465564663762862,10.336161987813655
266,2.452392600718641,25.348083765579638,16.590067545022503,10.375240104970077
267,2.479930526470475,25.440149604353408,16.715039363688014,10.414318222125907
268,2.507669574244153,25.532155045632233,16.8404801197594,10.453396339282031
269,2.535610364094597,25.62409942137761,16.96638981323666,10.492474456438453
270,2.563753513606715,25.715982058891345,17.0927684441198,10.531552573594874
271,2.592099637868627,25.80780228080587,17.219616012408807,10.570630690750704
272,2.620649349444731,25.899559405074704,17.346932518103692,10.609708807907126
273,2.6494032583485816,25.99125274496301,17.474717961204444,10.648786925062659
274,2.678361972015604,26.082881609038303,17.60297234171108,10.687865042219672
275,2.7075260952756266,26.174445301161352,17.73169565962359,10.726943159375798
276,2.7368962303252387,26.26594312047714,17.86088791494197,10.766021276531626
277,2.7664729766999887,26.357374361406084,17.99054910766623,10.805099393688344
278,2.7962569312463854,26.448738313635303,18.120679237796356,10.844177510843878
279,2.826248688093743,26.540034262110108,18.25127830533236,10.883255628000299
280,2.85644883862584,26.631261487025583,18.38234631027424,10.92233374515672
281,2.8868579714524096,26.722419263818402,18.51388325262199,10.96141186231255
282,2.917476672380461,26.813506863158715,18.64588913237562,11.000489979468972
283,2.9483055243854093,26.904523550942255,18.77836394953512,11.039568096625096
284,2.9793451075820494,26.995468588282577,18.911307704100498,11.078646213781518
285,3.0105959991953464,27.08634123150345,19.04472039607175,11.117724330937643
286,3.0420587735310494,27.17714073213144,19.17860202544887,11.156802448093472
287,3.07373400194614,27.267866336888627,19.312952592231873,11.19588056525019
288,3.105622252819102,27.358517287685522,19.44777209642075,11.234958682406315
289,3.137724091520007,27.449092821614094,19.583060538015495,11.274036799562145
290,3.1700400803804554,27.539592170941045,19.718817917016118,11.313114916718567
291,3.202570778663302,27.63001456310119,19.85504423342261,11.352193033874395
292,3.2353167425322495,27.720359220691027,19.991739487234984,11.391271151031113
293,3.2682785250212363,27.810625361462495,20.128903678453234,11.430349268187534
294,3.301456676003671,27.900812198316924,20.266536807077348,11.46942738534277
295,3.334851742161486,27.990918939299075,20.404638873107345,11.508505502499785
296,3.3684642669540157,28.080944787591477,20.543209876543212,11.547583619655613
297,3.402294790586713,28.170888941508878,20.682249817384953,11.58666173681174
298,3.4363438499796737,28.260750594492862,20.82175869563257,11.625739853968161
299,3.4706119787360135,28.350528935106702,20.961736511286063,11.664817971124286
300,3.505099707110052,28.440223147030384,21.102183264345427,11.70389608828041
301,3.539807561975336,28.529832409055757,21.243098954810662,11.74297420543624
302,3.5747360667924872,28.61935589508198,21.38448358268178,11.782052322593254
303,3.60988574157688,28.708792774111085,21.52633714795877,11.821130439749084
304,3.645257102866147,28.798142210243718,21.668659650641633,11.860208556905208
305,3.6808506636875205,28.887403362675173,21.811451090730372,11.89928667406163
306,3.7166669335249862,28.976575385691472,21.95471146822498,11.938364791217163
307,3.7527064182862904,29.06565742866581,22.09844078312547,11.977442908374178
308,3.7889696202697616,29.154648636055075,22.24263903543183,12.016521025530006
309,3.8254570381309647,29.243548147396584,22.387306225144062,12.055599142686132
310,3.8621691668491924,29.332355097305133,22.532442352262173,12.094677259842554
311,3.8991064976937815,29.421068615470055,22.67804741678616,12.133755376998975
312,3.9362695181902634,29.50968782665271,22.82412141871601,12.172833494154212
313,3.973658712086351,29.598211850684006,22.97066435805175,12.211911611311521
314,4.011274559317747,29.6866398024622,23.11767623479335,12.250989728466758
315,4.049117535973809,29.774970791950935,23.265157048940832,12.290067845623476
316,4.087188114263011,29.863203924177448,23.41310680049419,12.329145962779897
317,4.125486762478273,29.951338299231,23.56152548945342,12.368224079935727
318,4.164013944962111,30.03937301226155,23.710413115818525,12.407302197092148
319,4.202770122071621,30.127307153478633,23.859769679589498,12.446380314247682
320,4.241755750143309,30.21513980815045,24.009595180766354,12.485458431404695
321,4.280971281457734,30.302870056603197,24.15988961934908,12.524536548560524
322,4.32041716420401,30.390496974220575,24.31065299533768,12.56361466571665
323,4.360093842444155,30.47801963144366,24.46188530873216,12.602692782873367
324,4.4000017560772315,30.565437093770786,24.613586559532504,12.641770900028604
325,4.4401413408033745,30.652748421757877,24.765756747738727,12.680849017185322
326,4.480513028087639,30.739952671018862,24.918395873350832,12.719927134342038
327,4.521117245123679,30.827048892226397,25.0715039363688,12.759005251497276
328,4.561954414797285,30.914036131112788,25.22508093679265,12.79808336865429
329,4.603024955649739,31.000913428471186,25.37912687462237,12.837161485809823
